superhero,survival
Iron Man,0.6002295087091625
Iron Man,0.13774212240241468
Thor,0.6979203671216965
Iron Man,0.38156946864910424
Dr. Strange,0.7250335013959557
Hulk,0.6655523737426847
Captain America,0.5125263701193035
Thor,0.8052477489691228
Iron Man,0.44100437476299703
Hulk,0.4773460207507014
Captain America,0.6595588659401983
Black Widow,0.8840322794858366
Hulk,0.8636957332491875
Iron Man,0.43572999257594347
Captain America,0.23620825703255832
Dr. Strange,0.48431849339976907
Captain America,0.5861392233055085
Thor,0.30962705332785845
Iron Man,0.3399371774867177
Iron Man,0.8105039515066892
Captain America,0.8564394521526992
Captain America,0.7217847311403602
Hulk,0.6649623976554722
Captain America,0.24123180005699396
Hulk,0.9481205735355616
Captain America,0.5900031204801053
Captain America,0.81600028462708
Captain America,0.9970768829807639
Captain America,0.5290433934424073
Thor,0.33980413200333714
Captain America,0.27649331907741725
Captain America,0.37534811813384295
Captain America,0.9243794640060514
Captain America,0.14171151258051395
Hulk,0.45230423961766064
Thor,0.6006405474618077
Dr. Strange,0.8940128914546221
Captain America,0.8472190394531935
Captain America,0.20871428586542606
Hulk,0.5195596190169454
Iron Man,0.5167545203585178
Hulk,0.5112406976986676
Captain America,0.8106378891970962
Hulk,0.20466184779070318
Captain America,0.7506267244461924
Iron Man,0.6645214620511979
Captain America,0.965457473648712
Captain America,0.8533478227909654
Dr. Strange,0.22782347863540053
Iron Man,0.9010640180204064
Black Widow,0.9218411066103727
Captain America,0.4605997286271304
Captain America,0.06807706481777132
Dr. Strange,0.9530144564341754
Dr. Strange,0.10303090326488018
Captain America,0.8758173305541277
Thor,0.18546416820026934
Captain America,0.22847837232984602
Dr. Strange,0.516359233064577
Captain America,0.18326313397847116
Captain America,0.7461514493916184
Hulk,0.6345966896042228
Dr. Strange,0.5172840352170169
Dr. Strange,0.051289089722558856
Captain America,0.04335200670175254
Black Widow,0.09391332417726517
Dr. Strange,0.9850108784157783
Iron Man,0.38092976016923785
Dr. Strange,0.35617164173163474
Dr. Strange,0.5377712280023843
Dr. Strange,0.5276691969484091
Thor,0.7542749105487019
Captain America,0.955449749249965
Iron Man,0.7241186047904193
Black Widow,0.5625993679277599
Captain America,0.5036125394981354
Iron Man,0.9258804055862129
Captain America,0.5743752710986882
Captain America,0.775614902144298
Iron Man,0.10293791047297418
Captain America,0.7627172169741243
Captain America,0.34707713732495904
Captain America,0.06202547578141093
Dr. Strange,0.3967666437383741
Captain America,0.6995786477345973
Thor,0.11636182852089405
Hulk,0.7802199998404831
Captain America,0.3388399104587734
Captain America,0.23128054873086512
Iron Man,0.016938387416303158
Thor,0.4017704559955746
Captain America,0.3878151746466756
Iron Man,0.5942230753134936
Captain America,0.706616606330499
Black Widow,0.5892345707397908
Captain America,0.01076108729466796
Captain America,0.8773942072875798
Hulk,0.3342434430960566
Thor,0.6930143770296127
Captain America,0.5449041905812919
Iron Man,0.03130647470243275
Hulk,0.9947542501613498
Captain America,0.038106330903247
Hulk,0.38528855168260634
Captain America,0.7840104415081441
Dr. Strange,0.9809691892005503
Captain America,0.004618745530024171
Thor,0.45035617612302303
Captain America,0.5932302228175104
Thor,0.9828922236338258
Captain America,0.40871352097019553
Thor,0.6755587060470134
Captain America,0.6276493798941374
Thor,0.6984734123107046
Thor,0.6503101016860455
Captain America,0.04577627242542803
Captain America,0.8014779947698116
Iron Man,0.8296311399899423
Black Widow,0.8988847413565964
Captain America,0.5314222308807075
Captain America,0.07995736575685441
Captain America,0.6494547955226153
Captain America,0.435192683711648
Thor,0.20204445091076195
Dr. Strange,0.5568506922572851
Iron Man,0.25556218810379505
Captain America,0.4322431511245668
Captain America,0.4965090975165367
Hulk,0.4090364840812981
Dr. Strange,0.432161278789863
Captain America,0.31464114412665367
Captain America,0.8055707097519189
Thor,0.22216141200624406
Captain America,0.9318680900614709
Captain America,0.43642429634928703
Captain America,0.08498112275265157
Captain America,0.5924406389240175
Thor,0.8378359053749591
Iron Man,0.6853333972394466
Captain America,0.2026142559479922
Captain America,0.011119134724140167
Iron Man,0.2582806684076786
Captain America,0.17738252715207636
Dr. Strange,0.3816328269895166
Iron Man,0.904048417462036
Hulk,0.14981654821895063
Captain America,0.5967475299257785
Captain America,0.6841764342971146
Iron Man,0.8228387359995395
Thor,0.9603100249078125
Captain America,0.6581519020255655
Captain America,0.3802670103032142
Captain America,0.5217332404572517
Dr. Strange,0.839671250898391
Captain America,0.4137865260709077
Thor,0.20291154575534165
Captain America,0.9375395285896957
Hulk,0.04262902052141726
Captain America,0.23164794920012355
Hulk,0.8673371965996921
Captain America,0.23047428578138351
Captain America,0.8334042720962316
Iron Man,0.47529842774383724
Captain America,0.6640277313999832
Captain America,0.21384484483860433
Thor,0.7528372297529131
Thor,0.5877675861120224
Dr. Strange,0.7043559532612562
Iron Man,0.48138040653429925
Thor,0.870559721486643
Black Widow,0.2897978750988841
Captain America,0.34770413441583514
Captain America,0.3743246376980096
Iron Man,0.3959114046301693
Thor,0.9878431174438447
Captain America,0.12118568876758218
Captain America,0.4509240319021046
Hulk,0.0581563375890255
Captain America,0.04584287106990814
Thor,0.7458506741095334
Captain America,0.5691226490307599
Thor,0.7612591728102416
Captain America,0.0852225897833705
Captain America,0.44603465497493744
Thor,5.326084792613983e-4
Thor,0.35883056628517807
Captain America,0.8242346518673003
Dr. Strange,0.9783713528886437
Thor,0.4677992130164057
Dr. Strange,0.31287775468081236
Black Widow,0.544909551506862
Captain America,0.38889990793541074
Thor,0.4824820903595537
Hulk,0.508136946009472
Captain America,0.8224584085401148
Captain America,0.49236937961541116
Dr. Strange,0.7499334220774472
Captain America,0.38248329563066363
Captain America,0.38522457936778665
Captain America,0.09570698719471693
Captain America,0.9496617186814547
Thor,0.012798144714906812
Captain America,0.5799454825464636
Captain America,0.13078499375842512
Hulk,0.6624946389347315
Captain America,0.36674443958327174
Hulk,0.13838564092293382
Dr. Strange,0.4299302059225738
Captain America,0.6931988038122654
Captain America,0.724009612808004
Captain America,0.9827120737172663
Hulk,0.7010342036373913
Captain America,0.8089060413185507
Captain America,0.8911187488120049
Captain America,0.40071532665751874
Captain America,0.1752700381912291
Captain America,0.934674133779481
Captain America,0.6737958898302168
Captain America,0.052402489352971315
Captain America,0.043645277386531234
Iron Man,0.4606191802304238
Captain America,0.47484473302029073
Captain America,0.09245353983715177
Iron Man,0.29274893016554415
Hulk,0.7309826677665114
Captain America,0.3880052170716226
Thor,0.3240044491831213
Captain America,0.951211583102122
Captain America,0.6681368823628873
Captain America,0.8070386545732617
Captain America,0.38606711803004146
Black Widow,0.18983299774117768
Hulk,0.36834312812425196
Captain America,0.706004787934944
Captain America,0.09682200639508665
Thor,0.9365065880119801
Iron Man,0.3064444069750607
Dr. Strange,0.5389113498385996
Captain America,0.4457085761241615
Thor,0.8085604915395379
Captain America,0.13856646232306957
Thor,0.5057863174006343
Black Widow,0.43135524936951697
Captain America,0.8623082232661545
Captain America,0.8518314769025892
Captain America,0.9594850530847907
Thor,0.6830807288642973
Hulk,0.06557871587574482
Captain America,0.1815209030173719
Iron Man,0.4999278895556927
Captain America,0.027231582440435886
Captain America,0.051931091118603945
Iron Man,0.5261326811742038
Thor,0.6707131969742477
Captain America,0.09375268942676485
Black Widow,0.6235380081925541
Thor,0.3035788538400084
Captain America,0.6474016783758998
Dr. Strange,0.6062783275265247
Hulk,0.6261117842514068
Captain America,0.47782902722246945
Captain America,0.6911599349696189
Black Widow,0.3035067117307335
Iron Man,0.9750247267074883
Dr. Strange,0.1710859783925116
Dr. Strange,0.5014611000660807
Captain America,0.4063874122221023
Iron Man,0.5493120753671974
Captain America,0.46291414997540414
Dr. Strange,0.7740239831618965
Dr. Strange,0.9628423259127885
Captain America,0.8136075739748776
Captain America,0.4504662884864956
Iron Man,0.94253084436059
Dr. Strange,0.9886320154182613
Thor,0.013969474006444216
Captain America,0.0075504903215914965
Captain America,0.1598705379292369
Captain America,0.43651897669769824
Captain America,0.43977464851923287
Thor,0.32819855213165283
Thor,0.2902253186330199
Captain America,0.5120513709262013
Thor,0.6233536505606025
Black Widow,0.38552865060046315
Captain America,0.09386266092769802
Captain America,0.375095002586022
Captain America,0.5393072154838592
Captain America,0.7196417937520891
Captain America,0.6385198161005974
Captain America,0.3909765330608934
Captain America,0.03643416706472635
Captain America,0.9135449300520122
Captain America,0.6040788071695715
Dr. Strange,0.35779459844343364
Captain America,0.9350468805059791
Dr. Strange,0.6654026613105088
Captain America,0.5985980834811926
Iron Man,0.2520714569836855
Captain America,0.21520713390782475
Dr. Strange,0.5648599665146321
Captain America,0.8469342389144003
Dr. Strange,0.0364399126265198
Thor,0.07548774313181639
Captain America,0.7709798861760646
Captain America,0.7024539730045944
Dr. Strange,0.22558464342728257
Hulk,0.4104245088528842
Captain America,0.12390944105572999
Captain America,0.2645738597493619
Captain America,0.9652229601051658
Captain America,0.5957840541377664
Captain America,0.30627666623331606
Thor,0.8270391772966832
Captain America,0.5002200121525675
Hulk,0.7485641944222152
Captain America,0.44314139778725803
Hulk,0.40455127507448196
Thor,0.09690713998861611
Captain America,0.5261440684553236
Captain America,0.8774189681280404
Thor,0.7890827469527721
Captain America,0.874096256447956
Dr. Strange,0.32513433741405606
Hulk,0.5747362966649234
Captain America,0.1670953445136547
Thor,0.5207466147840023
Captain America,0.8555223345756531
Captain America,0.39596529491245747
Captain America,0.1215166850015521
Captain America,0.45891690300777555
Captain America,0.45969755901023746
Dr. Strange,0.8397037053946406
Black Widow,0.7617722644936293
Captain America,0.9039597953669727
Captain America,0.5883053815923631
Dr. Strange,0.8709461698308587
Hulk,0.06573508656583726
Iron Man,0.059347921749576926
Captain America,0.8834791057743132
Captain America,0.7717249300330877
Captain America,0.7935733287595212
Dr. Strange,0.5012110702227801
Hulk,0.2636048160493374
Captain America,0.20911013567820191
Iron Man,0.8475164144765586
Black Widow,0.5609111350495368
Captain America,0.22157059982419014
Captain America,0.41992241865955293
Iron Man,0.6063094856217504
Captain America,0.33261014870367944
Dr. Strange,0.21659448859281838
Captain America,0.9059940811712295
Dr. Strange,0.6613120622932911
Dr. Strange,0.5589257038664073
Captain America,0.41575688612647355
Dr. Strange,0.9795125238597393
Hulk,0.6918437508866191
Dr. Strange,0.009721503360196948
Thor,0.3511826954782009
Captain America,0.8287783937994391
Captain America,0.7387980800122023
Captain America,0.5503739702980965
Captain America,0.15344752371311188
Black Widow,0.6409040133003145
Captain America,0.46420923923142254
Captain America,0.05499490723013878
Captain America,0.6746077344287187
Captain America,0.3664493467658758
Iron Man,0.4630653818603605
Captain America,0.11875895597040653
Captain America,0.9502983579877764
Dr. Strange,0.9149008565582335
Captain America,0.19354308559559286
Iron Man,0.5728169740177691
Captain America,0.640996549045667
Thor,0.16780624096281826
Captain America,0.8297558471094817
Captain America,0.553167384583503
Captain America,0.8500868082046509
Captain America,7.394475396722555e-4
Captain America,0.8622466812375933
Captain America,0.0754161742515862
Captain America,0.22854750230908394
Captain America,0.15745623968541622
Captain America,0.9224041998386383
Captain America,0.5217254017479718
Dr. Strange,0.8404641372617334
Captain America,0.5174325909465551
Thor,0.43849291861988604
Captain America,0.695923728402704
Captain America,0.20390749466605484
Iron Man,0.5554917701520026
Captain America,0.44790462404489517
Captain America,0.5122547310311347
Captain America,0.20012112869881094
Captain America,0.4205250642262399
Black Widow,0.14096065424382687
Dr. Strange,0.8919652064796537
Dr. Strange,0.006021191133186221
Thor,0.18251264444552362
Thor,0.8787467014044523
Iron Man,0.651208623778075
Captain America,0.783401264809072
Thor,0.21668211021460593
Hulk,0.3900670390576124
Iron Man,0.7491612059529871
Dr. Strange,0.7897691279649734
Thor,0.3862982459831983
Captain America,0.7417963503394276
Captain America,0.49650895479135215
Dr. Strange,0.8172307321801782
Hulk,0.6383872556034476
Captain America,0.7688144640997052
Iron Man,0.4345516578759998
Captain America,0.09252239554189146
Hulk,0.9711288663093001
Thor,0.3477058098651469
Captain America,0.6441971303429455
Thor,0.9500123762991279
Captain America,0.3634953952860087
Iron Man,0.4166753850877285
Thor,0.6112813639920205
Captain America,0.570595937082544
Black Widow,0.9885702582541853
Captain America,0.5721567096188664
Thor,0.18381833680905402
Thor,0.6315816566348076
Dr. Strange,0.5839625359512866
Hulk,0.8201014862861484
Captain America,0.6469473671168089
Dr. Strange,0.33440186246298254
Captain America,0.5397485282737762
Captain America,0.192305956967175
Hulk,0.8479258322622627
Hulk,0.8971234173513949
Captain America,0.6634957741480321
Captain America,0.41744122887030244
Captain America,0.269131040899083
Hulk,0.7109005365055054
Captain America,0.554212030954659
Iron Man,0.31942708673886955
Dr. Strange,0.019416019320487976
Captain America,0.9212604614440352
Captain America,0.42220498947426677
Black Widow,0.8414831352420151
Captain America,0.6577542461454868
Black Widow,0.9296855106949806
Iron Man,0.25176478712819517
Captain America,0.27984608244150877
Captain America,0.5052139342296869
Captain America,0.8426207127049565
Iron Man,0.5897594164125621
Captain America,0.13640039041638374
Hulk,0.6383276979904622
Captain America,0.3988404064439237
Iron Man,0.8852863390929997
Black Widow,0.7201371884439141
Captain America,0.9786298850085586
Dr. Strange,0.9687522435560822
Captain America,0.465059382840991
Captain America,0.42757099913433194
Captain America,0.22125907498411834
Captain America,0.5383448707871139
Captain America,0.21156144770793617
Captain America,0.9492259712424129
Thor,0.3675392314326018
Iron Man,0.150622074957937
Iron Man,0.9261922969017178
Iron Man,0.6748238692525774
Dr. Strange,0.4163533439859748
Thor,0.3886199574917555
Captain America,0.6284992028959095
Dr. Strange,0.940596423111856
Captain America,0.9225580696947873
Thor,0.9374909263569862
Dr. Strange,0.5400072259362787
Captain America,0.4789109630510211
Captain America,0.9309198905248195
Iron Man,0.43253505299799144
Captain America,0.4585201069712639
Iron Man,0.3795184448827058
Captain America,0.5268305600620806
Dr. Strange,0.3666144427843392
Captain America,0.47294835769571364
Captain America,0.6885347096249461
Dr. Strange,0.0022769970819354057
Captain America,0.39130567014217377
Captain America,0.3656815162394196
Hulk,0.6930725157726556
Captain America,0.7804581380914897
Thor,0.25446119508706033
Dr. Strange,0.10348764760419726
Dr. Strange,0.5444572265259922
Captain America,0.24450463731773198
Dr. Strange,0.49023034190759063
Thor,0.5223148379009217
Captain America,0.4702394143678248
Captain America,0.8272354749497026
Captain America,0.5671772747300565
Captain America,0.014571480453014374
Captain America,0.3565795028116554
Dr. Strange,0.014291024534031749
Captain America,0.19213682622648776
Iron Man,0.5566755889449269
Black Widow,0.8595301914028823
Captain America,0.26101260096766055
Iron Man,0.22591394698247313
Dr. Strange,0.20102599216625094
Black Widow,0.8725141235627234
Black Widow,0.7989902384579182
Dr. Strange,0.27550860261544585
Captain America,0.8605623720213771
Captain America,0.8588234975468367
Dr. Strange,0.7483849625568837
Hulk,0.21420722524635494
Dr. Strange,0.9170268254820257
Iron Man,0.456279108999297
Captain America,0.2653376627713442
Thor,0.7906251882668585
Dr. Strange,0.46630937000736594
Captain America,0.8489114444237202
Captain America,0.9958457744214684
Captain America,0.7591841367539018
Dr. Strange,0.7600370461586863
Captain America,0.4941728829871863
Captain America,0.6919478771742433
Captain America,0.4362548503559083
Captain America,0.09418252459727228
Hulk,0.7174734347499907
Captain America,0.24494637711904943
Iron Man,0.6680872777942568
Captain America,0.868084323592484
Dr. Strange,0.5669459933415055
Dr. Strange,0.9295264077372849
Hulk,0.12270532734692097
Dr. Strange,0.31709423242136836
Dr. Strange,0.4116117279045284
Captain America,0.5286025200039148
Captain America,0.9019350646995008
Captain America,0.9481255146674812
Captain America,0.4652473770547658
Iron Man,0.3246872758027166
Captain America,0.5141561303753406
Captain America,0.3344027204439044
Dr. Strange,0.0294901377055794
Captain America,0.39862139034084976
Captain America,0.7599147704895586
Thor,0.6029618333559483
Dr. Strange,0.7258204612880945
Hulk,0.9654507250525057
Captain America,0.7115333022084087
Captain America,0.11429828219115734
Captain America,0.29958520038053393
Captain America,0.09580736933276057
Captain America,0.1906908832024783
Captain America,0.6613044473342597
Captain America,0.1747157929930836
Iron Man,0.7051368630491197
Thor,0.09086938621476293
Thor,0.8264288897626102
Dr. Strange,0.8980945041403174
Dr. Strange,0.7389798099175096
Dr. Strange,0.07212384091690183
Captain America,0.01792638306505978
Dr. Strange,0.5710145239718258
Thor,0.492470741039142
Dr. Strange,0.7087030210532248
Hulk,0.8782128833699971
Captain America,0.7466516643762589
Captain America,0.7539299495983869
Black Widow,0.7202508887276053
Dr. Strange,0.2562514094170183
Captain America,0.3476530269253999
Dr. Strange,0.7429973240941763
Captain America,0.7346367824357003
Iron Man,0.8614595793187618
Captain America,0.15712381131015718
Thor,0.1702391766011715
Captain America,0.6777891227975488
Captain America,0.3922507537063211
Captain America,0.7736105951480567
Captain America,0.42440673848614097
Hulk,0.014146095141768456
Thor,0.9546258538030088
Captain America,0.3918349377345294
Captain America,0.6482062253635377
Thor,0.4156485400162637
Thor,0.16326293838210404
Dr. Strange,0.15048774960450828
Captain America,0.3147305294405669
Iron Man,0.16466564079746604
Thor,0.6295328070409596
Iron Man,0.7345275194384158
Dr. Strange,0.1527837582398206
Dr. Strange,0.2337650575209409
Thor,0.6654444353189319
Captain America,0.039863846730440855
Iron Man,3.819866105914116e-4
Dr. Strange,0.4355221965815872
Captain America,0.7016695365309715
Dr. Strange,0.45923422975465655
Captain America,0.3319346278440207
Captain America,0.12102819257415831
Captain America,0.9293096922338009
Captain America,0.8164167148061097
Captain America,0.7649149894714355
Captain America,0.5014956714585423
Thor,0.8235464375466108
Captain America,0.36449192627333105
Captain America,0.3715435015037656
Captain America,0.7278835524339229
Captain America,0.42502369079738855
Captain America,0.9652692114468664
Captain America,0.20788695407100022
Captain America,0.4143045044038445
Iron Man,0.4279218271840364
Captain America,0.7267961469478905
Captain America,0.5789368276018649
Captain America,0.5733008983079344
Dr. Strange,0.8373379388358444
Captain America,0.7149614924564958
Iron Man,0.40278445347212255
Dr. Strange,0.6772295427508652
Captain America,0.837265896378085
Iron Man,0.3787011771928519
Dr. Strange,0.08478682371787727
Dr. Strange,0.5690562084782869
Captain America,0.21151463640853763
Hulk,0.8486570217646658
Captain America,0.04030437464825809
Captain America,0.13817982911132276
Dr. Strange,0.3007414098829031
Captain America,0.17246648319996893
Captain America,0.7498733249958605
Captain America,0.8733363493811339
Hulk,0.29237253684550524
Captain America,0.5039715045131743
Hulk,0.3038542552385479
Dr. Strange,0.8256491424981505
Iron Man,0.2629114333540201
Hulk,0.1818395983427763
Captain America,0.39201535540632904
Captain America,0.9443097990006208
Dr. Strange,0.5452187315095216
Captain America,0.21388162672519684
Captain America,0.73959647025913
Dr. Strange,0.9513956403825432
Captain America,0.3055712489876896
Thor,0.5898767402395606
Black Widow,0.5805017419625074
Captain America,0.9345923429355025
Captain America,0.3189788607414812
Hulk,0.5185722566675395
Black Widow,0.03531120368279517
Dr. Strange,0.47411480196751654
Captain America,0.9080805317498744
Captain America,0.8681019151117653
Hulk,0.6925730763468891
Captain America,0.1671881505753845
Iron Man,0.29567381809465587
Dr. Strange,0.5108197522349656
Captain America,0.17257710569538176
Iron Man,0.3249301325995475
Captain America,0.6484627141617239
Thor,0.8295025078114122
Iron Man,0.4267186925280839
Captain America,0.6976359316613525
Thor,0.10738860699348152
Captain America,0.9099108204245567
Black Widow,0.37980447011068463
Hulk,0.5579609235282987
Captain America,0.8551127300597727
Captain America,0.3642870932817459
Hulk,0.8521580235101283
Captain America,0.2752943108789623
Iron Man,0.7511122431606054
Dr. Strange,0.9586177358869463
Dr. Strange,0.7704463815316558
Captain America,0.8770813106093556
Captain America,0.37305598077364266
Black Widow,0.5044269147329032
Dr. Strange,0.13611391838639975
Captain America,0.36223864555358887
Dr. Strange,0.8056792316492647
Iron Man,0.19815229112282395
Captain America,0.5189652384724468
Captain America,0.8227220778353512
Dr. Strange,0.9359165523201227
Iron Man,0.0677189885172993
Dr. Strange,0.6771201230585575
Captain America,0.5916116163134575
Captain America,0.06852795160375535
Dr. Strange,0.7407356686890125
Captain America,0.6576605916488916
Dr. Strange,0.31219883053563535
Captain America,0.8021741234697402
Captain America,0.21484123915433884
Captain America,0.612016347469762
Captain America,0.3539943608921021
Dr. Strange,0.21907553006894886
Captain America,0.43675043899565935
Captain America,0.3721655101981014
Black Widow,0.12472788896411657
Thor,0.0018302204553037882
Dr. Strange,0.9971033341716975
Captain America,0.3496656659990549
Captain America,0.48615227942354977
Dr. Strange,0.9864649455994368
Captain America,0.6257069655694067
Thor,0.020037305541336536
Captain America,0.46913447603583336
Thor,0.6419571908190846
Thor,0.22731284843757749
Thor,0.5865239538252354
Captain America,0.22943372884765267
Captain America,0.9194383260328323
Dr. Strange,0.09272864856757224
Captain America,0.09229146409779787
Captain America,0.2715855489950627
Captain America,0.6193635349627584
Thor,0.06378523679450154
Captain America,0.4913840130902827
Captain America,0.3461482017301023
Captain America,0.8394961324520409
Iron Man,0.606082524638623
Dr. Strange,0.6963832690380514
Black Widow,0.5944425372872502
Captain America,0.3462675635237247
Thor,0.2869329508394003
Captain America,0.3904635577928275
Hulk,0.9524134369567037
Captain America,0.7246209168806672
Captain America,0.19637374253943563
Captain America,0.25265084113925695
Captain America,0.26304317987523973
Dr. Strange,0.824496943037957
Captain America,0.8892371859401464
Thor,0.30419008480384946
Captain America,0.7487360185477883
Captain America,0.8601672532968223
Hulk,0.46538211195729673
Captain America,0.09559008805081248
Captain America,0.3291273098438978
Captain America,0.5691531014163047
Iron Man,0.2605369051452726
Black Widow,0.17520911362953484
Hulk,0.3378092341590673
Captain America,0.15075699612498283
Hulk,0.3042993799317628
Thor,0.4831984860356897
Hulk,0.8853780387435108
Thor,0.09860296710394323
Iron Man,0.9794720839709044
Captain America,0.18074757070280612
Captain America,0.8260193448513746
Captain America,0.11316899070516229
Captain America,0.8498646561056376
Captain America,0.1524322598706931
Iron Man,0.5103217454161495
Captain America,0.9582434170879424
Captain America,0.9312873580493033
Captain America,0.31455108895897865
Captain America,0.8674971114378422
Dr. Strange,0.010482961544767022
Captain America,0.9168138951063156
Captain America,0.3584347344003618
Captain America,0.11971608852036297
Hulk,0.942059738561511
Captain America,0.9021363107021898
Dr. Strange,0.9229633824434131
Dr. Strange,0.25730654294602573
Captain America,0.9891719771549106
Captain America,0.2919876608066261
Captain America,0.9018366583622992
Captain America,0.013939725467935205
Iron Man,0.30780127993784845
Captain America,0.22113662934862077
Captain America,0.7649524526204914
Thor,0.6922495800536126
Captain America,0.04900063038803637
Captain America,0.5653225383721292
Dr. Strange,0.1088078988250345
Captain America,0.393847344443202
Captain America,0.2378417297732085
Captain America,0.2669295237865299
Thor,0.9458927162922919
Thor,0.6279370875563473
Hulk,0.292485416168347
Captain America,0.7623117717448622
Captain America,0.27856221655383706
Captain America,0.04497251845896244
Captain America,0.6141497273929417
Thor,0.6992634076159447
Captain America,0.2037573428824544
Thor,0.5144852977246046
Captain America,0.9398250351659954
Black Widow,0.9987794011831284
Thor,0.511796860024333
Captain America,0.4027089497540146
Captain America,0.7663339220453054
Captain America,0.7836958416737616
Hulk,0.284742891555652
Captain America,0.3943786525633186
Hulk,0.6567671475932002
Captain America,0.42285769269801676
Captain America,0.4194097719155252
Captain America,0.9508116715587676
Dr. Strange,0.6931146420538425
Iron Man,0.710702366894111
Dr. Strange,0.523804408730939
Captain America,0.6505259340628982
Captain America,0.08429718227125704
Dr. Strange,0.7967413463629782
Dr. Strange,0.13676451868377626
Dr. Strange,0.6572656075004488
Black Widow,0.23918624059297144
Captain America,0.356789578916505
Iron Man,0.0731722170021385
Captain America,0.3079239227809012
Thor,0.3216222596820444
Thor,0.9990931015927345
Dr. Strange,0.5084061392117292
Captain America,0.9942546167876571
Iron Man,0.5648698979057372
Captain America,0.7855562854092568
Hulk,0.07736301189288497
Captain America,0.39261666079983115
Thor,0.42828921787440777
Captain America,0.4779567464720458
Hulk,0.4780184323899448
Hulk,0.9975073169916868
Iron Man,0.6480045665521175
Black Widow,0.750978768337518
Black Widow,0.4514695438556373
Captain America,0.8005243493244052
Captain America,0.15300683840177953
Hulk,0.7679163007996976
Captain America,0.1590070917736739
Black Widow,0.6652186322025955
Captain America,0.8871316367294639
Captain America,0.75642099394463
Iron Man,0.11003134096972644
Iron Man,0.939270353410393
Captain America,0.24216003087349236
Iron Man,0.012980436906218529
Captain America,0.698182643391192
Dr. Strange,0.16897345008328557
Captain America,0.2941011337097734
Captain America,0.02064777072519064
Iron Man,0.023735502967610955
Captain America,0.05176635319367051
Captain America,0.5056720175780356
Iron Man,0.39925589389167726
Captain America,0.6896926714107394
Hulk,0.44437207700684667
Captain America,0.2563068666495383
Thor,0.7992465668357909
Captain America,0.9210246289148927
Dr. Strange,0.27419468108564615
Captain America,0.734739470295608
Hulk,0.41005061380565166
Captain America,0.7351003382354975
Captain America,0.25977875106036663
Captain America,0.1636079668533057
Captain America,0.2835640001576394
Captain America,0.40026175836101174
Thor,0.5844904666300863
Thor,0.1516037683468312
Captain America,0.3697872969787568
Hulk,0.03212540899403393
Dr. Strange,0.12522326386533678
Captain America,0.05972218792885542
Captain America,0.5761421609204262
Thor,0.47163730044849217
Captain America,0.9631262109614909
Iron Man,0.7287023493554443
Dr. Strange,0.46405862434767187
Hulk,0.3965985451359302
Captain America,0.9472594384569675
Captain America,0.3027194880414754
Captain America,0.8658243878744543
Captain America,0.8114181221462786
Thor,0.9661807322409004
Iron Man,0.47853578021749854
Black Widow,0.7052303559612483
Captain America,0.8379582574125379
Thor,0.20698029291816056
Captain America,0.33417206117883325
Hulk,0.9509544831234962
Captain America,0.34676049812696874
Iron Man,0.7525597589556128
Captain America,0.6308949613012373
Black Widow,0.8611638187430799
Captain America,0.21899261022917926
Hulk,0.9952105588745326
Black Widow,0.7717058099806309
Dr. Strange,0.9898357223719358
Iron Man,0.31247658422216773
Captain America,0.6579757151193917
Hulk,0.3565712778363377
Dr. Strange,0.7311397553421557
Thor,0.041731436271220446
Captain America,0.6326472009532154
Black Widow,0.0236954044084996
Dr. Strange,0.44605993083678186
Captain America,0.48272365680895746
Captain America,0.8366510721389204
Thor,0.8241224980447441
Dr. Strange,0.37495412956923246
Iron Man,0.6977831325493753
Dr. Strange,0.5243722810409963
Iron Man,0.7484744705725461
Iron Man,0.6199122017715126
Captain America,0.2625375969801098
Dr. Strange,0.6048150246497244
Iron Man,0.9516832178924233
Iron Man,0.3329945395234972
Captain America,0.3696854282170534
Dr. Strange,0.1473545520566404
Dr. Strange,0.8408419273328036
Captain America,0.8051785191055387
Captain America,0.17383960052393377
Captain America,0.5509420821908861
Captain America,0.12645607022568583
Hulk,0.9710351368412375
Dr. Strange,0.17613578122109175
Captain America,0.29622917738743126
Captain America,0.7871735582593828
Black Widow,0.3775518396869302
Captain America,0.541778806829825
Captain America,0.6050958726555109
Thor,0.8711632043123245
Captain America,0.2738580792210996
Captain America,0.1741077934857458
Captain America,0.8043339720461518
Captain America,0.16120837512426078
Captain America,0.2868579307105392
Captain America,0.4160596851725131
Captain America,0.32282539433799684
Captain America,0.2713593076914549
Captain America,0.06528020999394357
Hulk,0.45012166048400104
Captain America,0.8788677954580635
Dr. Strange,0.5416533527895808
Thor,0.256435438292101
Iron Man,0.563260056078434
Captain America,0.7225140042137355
Captain America,0.7305069821886718
Iron Man,0.2914572502486408
Captain America,0.2386978822760284
Hulk,0.17252907459624112
Captain America,0.8409105986356735
Thor,0.7044179840013385
Captain America,0.35096565051935613
Thor,0.028791944729164243
Iron Man,0.9946015407331288
Captain America,0.7535271225497127
Captain America,0.5045576472766697
Captain America,0.31580085470341146
Iron Man,0.8530248368624598
Captain America,0.4746003516484052
Thor,0.8707800470292568
Captain America,0.2226860725786537
Captain America,0.060217683436349034
Captain America,0.3024715087376535
Captain America,0.30853040027432144
Iron Man,0.38025150285102427
Captain America,0.1859339768998325
Captain America,0.8250953587703407
Thor,0.6086329922545701
